2022-12-23 07:48:15,676	nyarumul	INFO	[2.0430641174316406, 2.96897292137146, 6.5941314697265625, 19.439706802368164, 0.9687047600746155, 0.8777263164520264, 11800, 0.00019438011256048564]
2022-12-23 07:48:22,019	nyarumul	INFO	====> Epoch: 227
2022-12-23 07:49:36,038	nyarumul	INFO	====> Epoch: 228
2022-12-23 07:50:50,525	nyarumul	INFO	====> Epoch: 229
2022-12-23 07:52:04,249	nyarumul	INFO	====> Epoch: 230
2022-12-23 07:53:04,538	nyarumul	INFO	Train Epoch: 231 [77%]
2022-12-23 07:53:04,539	nyarumul	INFO	[2.051058769226074, 2.725285530090332, 5.691365718841553, 19.724794387817383, 0.969768226146698, 0.9587169885635376, 12000, 0.00019428294072582235]
2022-12-23 07:53:27,540	nyarumul	INFO	Saving model and optimizer state at iteration 231 to /content/drive/MyDrive/nyarumul/G_12000.pth
2022-12-23 07:53:30,446	nyarumul	INFO	Saving model and optimizer state at iteration 231 to /content/drive/MyDrive/nyarumul/D_12000.pth
2022-12-23 07:53:50,077	nyarumul	INFO	====> Epoch: 231
2022-12-23 07:55:07,780	nyarumul	INFO	====> Epoch: 232
2022-12-23 07:56:23,484	nyarumul	INFO	====> Epoch: 233
2022-12-23 07:57:41,501	nyarumul	INFO	====> Epoch: 234
2022-12-23 07:58:33,756	nyarumul	INFO	Train Epoch: 235 [62%]
2022-12-23 07:58:33,756	nyarumul	INFO	[2.0210628509521484, 2.903441905975342, 5.962795734405518, 20.22764778137207, 0.966009795665741, 0.9116562008857727, 12200, 0.0001941858174679673]
2022-12-23 07:58:56,613	nyarumul	INFO	====> Epoch: 235
2022-12-23 08:00:12,216	nyarumul	INFO	====> Epoch: 236
2022-12-23 08:01:27,039	nyarumul	INFO	====> Epoch: 237
2022-12-23 08:02:42,018	nyarumul	INFO	====> Epoch: 238
